"","F1_1","F1_2","F1_3","F1_4","F1_5","F1_6","F1_7","F2_1","F2_2","F2_3","F2_4","F2_5","F2_6","F2_7","F2_8","F2_9","F2_10","F2_11","F2_12","F2_13","F2_14","F2_15","F2_16","F2_17","F2_18","A1","A2","A3","A4","A5","B1","B2","B3","B4","B5","N1","N2","N3","N4","N5","CurrentLabel","NextLabel"
"38",8,0,0,0,0,0,0,3,1,4,0,0,0,0,1,0,0,0,1,2,0,0,0,0.25,1,0,0.205646860514117,0.269047619047619,0.31780487804878,0.351851851851852,0.037037037037037,0.126194690265487,0.17479674796748,0.217857142857143,0.363636363636364,0.4,0.571428571428571,0.601587301587302,0.617424242424242,0.654867256637168,2,0
"39",9,0,0,0,0,0,0,3,2,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0.12,0.196875,0.202564102564103,0.283653846153846,0.666666666666667,0.125,0.163461538461538,0.2,0.310769230769231,0.333333333333333,0,0.443910256410256,0.58,0.61025641025641,0.6875,2,0
"40",9,2,0,9.5,19,28.5,38,0,3,6,0,0,0,0,1,0,0,0,1,4,0,0,0,1,3,0.0769230769230769,0.215686274509804,0.352941176470588,0.4,1,0,0.0588235294117647,0.0980392156862745,0.24,0.487179487179487,0,0.36,0.435897435897436,0.588235294117647,0.686274509803922,2,0
"41",10,0,0,0,0,0,0,1,4,5,0,0,0,0,0,0,0,0,0,1,0,0,0.5,1.75,2,0.176470588235294,0.23280701754386,0.285714285714286,0.366666666666667,0.428571428571429,0,0.107142857142857,0.157894736842105,0.203333333333333,0.26,0.36,0.464285714285714,0.52,0.619674185463659,0.823529411764706,2,0
"42",11,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.141666666666667,0.178571428571429,0.336742424242424,0.666666666666667,0,0,0.0727272727272727,0.16025641025641,0.285714285714286,0.333333333333333,0.538690476190476,0.633333333333333,0.796380090497738,1,2,1
"43",11,0,0,0,0,0,0,4,0,7,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0.16542948038176,0.25,0.262828947368421,0.277777777777778,0.0555555555555556,0.0910931174089069,0.195121951219512,0.23125,0.391304347826087,0.5,0.523369565217391,0.560975609756098,0.649122807017544,0.923076923076923,2,0
"44",12,0,0,0,0,0,0,2,4,6,0,0,0,1,1,0,0,0,0,1,0,0,0.5,1,1,0.137931034482759,0.182352941176471,0.240625,0.3046875,0.444444444444444,0.09375,0.138235294117647,0.211111111111111,0.236590038314176,0.25,0.333333333333333,0.478125,0.610344827586207,0.623922413793103,0.705882352941177,2,0
"45",12,0,0,0,0,0,0,3,1,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0714285714285714,0.13125,0.207142857142857,0.333333333333333,0.363636363636364,0,0.0681818181818182,0.0976190476190476,0.203571428571429,0.321428571428571,0.464285714285714,0.564935064935065,0.666666666666667,0.703571428571429,0.875,2,0
"46",14,0,0,0,0,0,0,4,1,9,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0.142857142857143,0.173913043478261,0.318181818181818,0.404255319148936,0,0.0319148936170213,0.125,0.184659090909091,0.321428571428571,0.4375,0.523533204384268,0.608695652173913,0.791666666666667,1,2,0
"47",14,0,0,0,0,0,0,5,1,8,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.181818181818182,0.20655737704918,0.277777777777778,0,0.113095238095238,0.166666666666667,0.211111111111111,0.272727272727273,0.545454545454545,0.590697674418605,0.666666666666667,0.817460317460317,1,2,0
"48",14,0,0,0,0,0,0,5,2,7,0,0,0,0,1,0,0,0,0,1,0,0,0.5,1,1,0,0.14702868852459,0.272058823529412,0.320273003033367,0.354838709677419,0,0.119485294117647,0.164728682170543,0.176912568306011,0.235294117647059,0.451612903225806,0.502906976744186,0.636612021857923,0.736413043478261,0.833333333333333,2,0
"49",14,1,5,5,5,5,5,4,3,7,0,0,0,1,2,0,0,0,1,1,0,0,0,1.5,7,0.189189189189189,0.211538461538462,0.215686274509804,0.263157894736842,0.333333333333333,0.0980392156862745,0.166666666666667,0.210526315789474,0.230769230769231,0.243243243243243,0.5,0.526315789473684,0.557692307692308,0.567567567567568,0.686274509803922,2,1
"50",15,0,0,0,0,0,0,2,1,12,0,0,0,0,1,0,0,0,0,1,0,0,0,0.5,1,0.1,0.232954545454545,0.312173913043478,0.333333333333333,0.625,0,0.02,0.170289855072464,0.282954545454545,0.4,0.2,0.4375,0.535869565217391,0.597727272727273,0.9,2,0
"51",16,0,0,0,0,0,0,4,6,6,0,0,0,0,1,0,0,0,0.25,1,0,0,0,1,2,0.0714285714285714,0.192592592592593,0.239130434782609,0.275252525252525,0.4,0,0.127100840336134,0.166666666666667,0.25962962962963,0.357142857142857,0.4,0.537777777777778,0.558823529411765,0.635202135774218,0.8,2,0
"52",17,7,0,3.5,6,10.5,37,10,3,4,0,0,0,1,3,0,0,0,0,2,0,0,0,1,8,0,0.160714285714286,0.295031055900621,0.338235294117647,1,0,0,0.142512077294686,0.243688639551192,0.75,0,0.444444444444444,0.571895424836601,0.648809523809524,0.714285714285714,2,0
"53",20,0,0,0,0,0,0,2,5,13,0,0,0,0,1,0,0,0,0,1,0,0,0,1,2,0.115384615384615,0.229296653431651,0.267613636363636,0.281468531468531,0.4,0.0769230769230769,0.177061310782241,0.202403846153846,0.224634146341463,0.25,0.36,0.513068181818182,0.553215077605322,0.607334525939177,0.692307692307692,2,1
"54",22,1,1,1,1,1,1,8,3,11,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.103448275862069,0.170289855072464,0.246913580246914,0.329457364341085,1,0,0.079002079002079,0.162790697674419,0.208695652173913,0.344827586206897,0,0.505813953488372,0.567901234567901,0.621014492753623,0.769230769230769,2,1
"55",23,0,0,0,0,0,0,8,4,11,0,0,0,0,1,0,0,0,1,2,0,0,0,1,2,0,0.160714285714286,0.22655737704918,0.276315789473684,0.58695652173913,0.0869565217391304,0.155921052631579,0.211513157894737,0.278333333333333,0.5,0.326086956521739,0.495,0.525657894736842,0.599007765314927,0.8,2,1
"56",24,0,0,0,0,0,0,6,2,16,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0.126984126984127,0.206349206349206,0.272058823529412,0.631578947368421,0,0.102631578947368,0.191489361702128,0.22877358490566,0.363636363636364,0.263157894736842,0.523581429624171,0.590909090909091,0.665223665223665,1,2,0
"57",42,0,0,0,0,0,0,8,13,21,0,0,0,0,1,0,0,0,0,1,0,0,0,1,2,0,0.121323529411765,0.211538461538462,0.25,0.4,0,0.136574074074074,0.176470588235294,0.247448979591837,0.487179487179487,0.435897435897436,0.509615384615385,0.625,0.671171171171171,0.888888888888889,2,1
"58",45,0,0,0,0,0,0,11,10,24,0,0,0,0,2,0,0,0,0,1,0,0,0,1,1,0,0.111111111111111,0.193023255813953,0.298713235294118,0.666666666666667,0,0.108333333333333,0.186147186147186,0.273989898989899,0.555555555555556,0.166666666666667,0.5,0.609152752009895,0.6837637494022,0.857142857142857,2,0
"59",48,0,0,0,0,0,0,15,4,28,0,0,0,0,3,0,0,0,0,1,0,0,0,1,2,0,0.110547667342799,0.239130434782609,0.349838969404187,0.529411764705882,0,0.0748251748251748,0.130434782608696,0.188235294117647,0.4,0.294117647058824,0.55050505050505,0.625,0.683991683991684,0.833333333333333,2,1
"60",65,6,0,1,5,9,13,21,3,41,0,0,0,0,2,0,0,0,0,1,0,0,0,1,3,0,0.193382352941176,0.292220113851992,0.398684210526316,1,0,0,0.116071428571429,0.152884615384615,0.409090909090909,0,0.480263157894737,0.592320261437909,0.75,1,2,0
